order_id,product_id,quantity,price
1,20,2,679.4
1,7,1,678.81
2,15,3,126.36
2,16,5,112.01
2,11,3,658.24
2,11,1,304.9
3,3,3,712.69
3,17,4,592.93
3,4,3,313.08
3,9,5,702.52
3,5,4,740.59
4,6,3,852.14
4,11,1,317.0
5,17,1,537.49
6,7,1,584.57
6,3,5,725.22
6,1,4,256.18
7,6,4,229.68
7,19,5,887.93
7,18,3,860.92
8,4,1,815.37
8,8,3,436.19
8,20,3,942.2
8,19,3,100.53
9,2,2,462.39
9,11,2,948.19
9,18,1,664.56
9,17,2,977.47
10,20,5,878.94
10,10,5,429.38
10,3,2,698.37
10,19,5,806.78
11,19,5,868.2
11,12,5,330.72
11,15,2,514.39
12,14,4,122.37
12,5,4,810.59
12,11,1,552.67
12,1,1,668.37
12,9,1,958.25
13,12,4,702.25
13,8,3,728.06
13,19,1,365.66
13,10,4,280.74
13,7,5,235.83
14,15,4,970.68
14,10,4,503.46
14,5,4,333.88
15,18,5,451.33
15,5,3,184.59
15,4,5,949.44
15,15,3,530.42
16,14,4,656.32
16,4,3,599.59
16,9,3,993.38
16,18,5,801.62
16,3,3,200.03
17,15,4,104.16
17,3,1,455.47
18,8,1,914.76
18,1,4,611.53
19,1,5,165.29
19,14,4,159.81
19,20,5,354.43
20,1,4,306.91
20,19,2,610.43
20,6,4,503.16
20,9,5,957.92
20,1,2,161.01
21,1,1,325.55
21,6,5,554.31
21,18,1,158.14
21,17,5,879.8
22,1,4,704.26
22,7,2,148.23
22,3,1,634.82
22,8,2,397.88
22,17,5,383.12
23,3,5,346.77
23,17,1,867.91
23,18,5,581.94
23,11,4,145.81
23,12,3,569.18
24,12,1,886.25
24,5,5,388.1
24,15,4,668.01
25,14,3,924.1
25,12,1,399.88
25,18,2,833.0
25,1,5,596.76
25,2,2,429.02
26,12,1,153.68
26,11,2,253.14
27,15,5,253.44
27,1,5,458.43
28,19,4,765.4
28,5,4,696.58
28,1,3,309.19
28,13,2,937.35
28,5,1,124.03
29,2,3,386.37
30,2,2,215.38
30,6,1,341.78
30,18,1,823.87
30,7,3,134.59
30,17,1,299.65
31,1,4,642.28
32,15,3,606.45
32,6,4,130.03
32,1,2,299.27
32,14,2,648.01
32,18,4,254.23
33,6,4,107.0
34,1,4,151.61
34,15,2,185.98
34,12,1,777.52
34,15,2,400.3
35,17,4,663.65
35,20,4,912.34
35,12,4,389.63
36,3,5,395.25
36,10,3,619.8
36,1,2,721.94
36,5,3,508.26
36,15,3,920.81
37,8,4,964.11
37,5,1,411.02
37,14,1,178.16
37,17,1,462.89
38,11,5,953.68
38,5,2,226.38
39,16,4,645.59
40,3,2,658.58
41,11,5,176.73
41,3,2,997.45
41,16,3,209.03
41,11,2,525.69
42,19,4,577.9
42,7,3,964.67
42,8,3,782.63
42,19,1,728.59
43,6,1,280.23
43,15,3,235.08
44,8,3,973.13
44,5,1,445.24
45,10,5,546.67
45,10,3,832.22
45,18,5,127.73
45,17,2,119.82
45,12,4,356.45
46,6,5,259.92
47,9,2,164.81
47,12,5,732.83
47,12,5,627.87
48,7,4,650.63
48,6,3,831.39
49,2,2,630.85
49,17,1,406.96
49,7,4,890.25
49,18,2,845.29
50,9,3,155.99
50,5,5,460.33
50,14,3,919.68
50,1,3,190.1
51,19,2,541.26
51,17,1,725.01
51,11,4,668.53
52,4,5,781.5
53,16,2,807.14
53,20,2,887.86
53,6,5,469.56
53,7,5,449.05
54,1,2,298.81
54,4,1,719.73
55,3,2,364.8
55,1,5,412.41
56,11,1,652.29
57,10,1,527.04
57,7,5,834.29
58,7,2,932.05
58,1,2,189.34
58,15,2,339.18
58,15,5,902.85
58,16,2,753.73
59,15,3,351.06
59,18,2,181.24
60,2,4,835.78
61,5,2,198.81
62,10,2,886.99
62,2,4,304.91
62,3,2,896.5
62,13,2,729.31
63,11,3,557.94
63,13,4,629.5
63,17,3,888.47
63,2,5,961.52
64,17,3,451.9
64,9,4,758.61
65,18,5,208.39
65,18,5,758.89
65,1,2,379.38
65,2,4,168.63
66,16,3,494.68
66,7,5,640.94
66,14,2,436.58
66,12,2,636.85
67,8,2,847.38
67,16,3,587.31
67,15,5,335.92
67,7,5,295.07
67,1,1,128.48
68,16,1,254.83
68,19,2,627.46
68,9,5,414.13
68,7,4,896.43
69,20,5,262.22
69,12,5,288.33
69,4,3,308.34
70,13,1,203.98
70,8,1,961.39
70,14,2,805.82
71,19,3,246.34
72,6,4,817.39
73,11,4,501.9
73,11,2,177.44
74,3,3,271.42
74,10,2,273.36
74,9,5,172.73
74,16,3,808.02
74,8,3,431.24
75,9,3,146.34
75,15,5,900.58
75,7,3,701.93
75,4,5,387.45
75,15,4,338.84
76,2,3,798.35
76,4,1,581.64
76,13,1,674.59
77,15,1,783.69
77,11,2,338.26
77,9,4,317.94
77,16,4,736.05
77,20,3,863.17
78,4,3,382.38
78,10,5,613.9
79,14,2,991.04
79,14,5,267.57
79,6,1,543.27
80,3,5,527.73
80,11,3,826.38
80,20,1,939.87
80,15,4,396.52
80,13,1,649.92
81,7,1,677.03
81,16,2,358.08
82,17,5,218.75
82,15,5,378.29
83,6,5,182.15
84,9,3,783.12
85,14,3,689.28
86,15,5,394.08
86,14,1,493.17
87,20,1,928.53
87,12,2,251.42
87,16,3,648.39
87,5,3,847.47
87,17,5,337.21
88,12,3,459.83
88,16,3,506.37
