order_id,product_id,quantity,price
1,20,5,344.6
1,9,1,573.69
1,18,5,277.81
1,5,2,579.35
1,12,1,337.27
2,10,1,453.84
2,7,3,327.04
2,13,4,343.65
3,12,2,716.22
3,9,4,571.94
3,6,3,780.53
3,9,5,106.81
3,4,4,143.72
4,20,3,807.61
4,4,1,708.35
4,15,5,575.06
4,7,2,478.17
4,19,5,737.69
5,13,5,711.22
5,1,5,965.36
5,2,1,771.34
5,17,2,906.72
6,16,1,266.91
6,12,2,615.74
7,3,1,786.9
7,12,2,870.89
7,11,4,949.22
8,1,2,832.82
8,19,5,244.11
8,4,2,631.44
8,8,1,219.43
9,15,5,279.94
9,3,3,436.42
9,14,5,957.94
9,7,2,222.46
10,2,1,977.4
11,12,2,555.79
11,5,1,773.22
11,12,2,820.37
11,20,2,972.94
11,20,1,549.55
12,16,1,698.33
12,6,2,542.32
12,15,3,782.81
12,10,2,343.94
13,2,5,598.36
13,9,2,331.71
13,17,5,235.05
13,14,3,691.21
14,8,2,426.33
14,15,5,645.04
14,4,2,214.31
15,14,3,958.82
16,7,2,710.11
16,3,2,181.99
16,11,3,181.08
16,13,4,792.33
17,19,2,497.34
17,13,5,266.77
17,10,4,871.7
18,4,1,610.72
18,4,3,345.07
19,19,5,887.43
19,13,3,265.18
20,4,1,701.22
20,4,1,215.21
20,15,4,379.74
20,11,2,358.8
20,3,2,840.74
21,16,2,477.42
21,4,4,821.41
21,8,4,190.7
21,17,4,966.12
22,8,4,396.87
23,17,1,997.59
23,5,5,929.44
23,9,2,334.41
23,11,2,470.5
23,15,5,379.4
24,3,1,863.14
25,6,5,604.66
26,20,5,604.07
26,4,4,677.94
26,8,3,630.99
27,14,5,488.95
27,16,1,234.43
27,10,4,507.82
27,7,1,925.47
28,11,4,123.57
28,8,2,297.16
28,6,2,167.97
28,17,1,598.99
29,11,5,958.81
29,16,3,647.93
29,9,2,374.0
29,13,5,338.77
30,9,5,687.66
30,2,4,166.3
30,13,3,701.32
30,5,4,563.79
31,10,3,365.73
31,13,3,167.65
31,18,3,731.29
32,18,3,118.81
32,9,1,137.69
32,19,1,941.87
33,3,5,752.17
33,4,4,619.87
33,8,2,717.6
33,19,5,936.01
34,7,1,900.14
34,10,2,810.18
34,20,1,849.16
35,3,3,917.4
36,4,2,476.91
36,4,2,737.86
36,1,5,922.59
36,19,1,258.18
37,2,4,571.14
37,4,3,316.31
38,18,2,562.86
38,6,3,892.74
38,12,4,323.7
38,11,3,606.4
39,18,4,985.42
40,20,2,327.35
40,5,3,285.83
40,6,3,118.06
40,17,3,192.31
40,1,5,834.96
41,12,1,198.49
41,16,1,815.99
41,5,1,316.81
41,9,4,505.0
41,1,4,554.88
42,6,2,144.87
43,12,2,429.89
43,3,1,591.21
44,16,3,148.6
44,20,2,762.45
44,6,1,369.31
44,15,3,728.06
45,13,4,392.71
45,4,4,384.68
45,1,1,792.09
46,7,2,160.75
46,15,4,849.53
47,11,2,193.89
47,17,2,725.26
47,13,5,947.59
47,15,2,429.92
47,7,1,840.67
48,10,3,347.69
49,12,5,779.12
49,3,4,139.37
49,4,4,577.19
49,13,5,378.68
50,11,5,838.73
51,16,1,755.72
51,18,1,770.82
52,2,5,953.67
52,1,4,505.5
53,10,5,293.13
54,12,4,877.0
54,5,1,275.95
54,18,2,647.52
54,3,1,880.54
55,14,3,202.5
55,7,3,207.48
56,18,4,901.19
56,12,4,943.88
56,5,2,798.16
56,4,1,905.78
57,17,4,408.15
57,1,4,499.88
58,18,2,101.55
58,12,1,520.3
58,17,2,806.17
58,1,3,846.4
59,13,1,487.65
59,6,3,647.15
59,7,2,308.45
60,13,2,831.49
60,18,2,991.43
60,1,5,814.37
60,5,4,712.85
60,20,1,182.7
61,20,5,728.19
61,10,2,428.14
61,11,3,463.78
62,15,5,514.06
62,18,5,221.89
63,8,1,151.36
63,6,1,292.9
64,19,2,958.36
64,19,2,833.14
64,14,5,720.36
65,13,1,991.27
65,11,5,883.17
65,19,2,986.62
65,4,5,613.46
66,15,1,784.55
66,4,4,607.58
66,19,5,634.1
66,12,4,295.44
66,2,5,463.85
67,11,2,156.8
67,1,5,591.33
67,11,1,718.81
67,14,2,194.89
68,5,4,230.69
68,1,5,823.89
68,16,4,500.2
69,14,2,441.22
69,10,3,915.56
69,8,5,392.88
69,7,3,999.31
69,18,2,735.41
70,9,2,893.07
70,1,5,530.12
70,12,5,415.63
71,3,3,137.24
71,18,1,234.6
72,8,1,827.3
72,8,2,806.94
72,19,1,727.21
72,3,5,620.83
72,9,2,639.83
73,16,1,196.77
73,4,2,644.31
73,12,4,967.1
73,15,2,556.14
74,18,4,954.88
75,20,4,807.02
76,20,4,722.08
76,17,1,394.77
76,19,2,463.66
76,5,1,837.13
76,2,4,470.9
77,12,4,370.61
78,15,2,753.61
78,19,3,211.64
78,3,2,211.39
78,10,1,472.54
79,18,2,465.45
79,17,5,391.76
79,18,1,559.01
79,14,2,898.48
79,5,4,113.42
80,1,5,527.29
80,8,3,928.26
80,18,4,809.78
80,10,2,201.38
81,15,4,860.95
81,16,2,400.78
82,12,3,104.64
83,17,5,501.45
83,12,3,239.52
84,20,1,416.8
84,20,1,636.32
84,3,1,209.79
84,2,4,449.51
85,1,2,872.88
86,6,1,929.51
86,11,4,547.25
87,10,5,267.82
87,10,5,392.87
87,5,5,277.07
87,16,2,853.51
87,2,2,524.24
88,14,3,528.11
88,1,5,616.46
89,12,4,914.33
89,13,1,923.63
89,18,2,697.06
89,12,4,866.83
90,8,1,381.19
90,14,2,488.17
91,7,1,906.22
91,13,4,861.96
91,15,4,621.5
91,19,2,970.29
92,14,3,453.05
92,19,2,438.38
93,15,3,566.02
93,6,4,286.09
93,6,5,971.41
93,12,5,153.58
93,13,2,217.51
94,11,3,506.52
95,17,4,790.56
95,1,1,323.85
96,12,1,155.3
96,14,1,703.84
97,16,4,561.12
97,9,5,449.48
98,12,5,675.33
98,20,4,235.62
98,11,5,356.82
98,6,5,106.38
98,4,3,695.39
99,15,3,594.59
99,11,2,243.64
99,18,2,925.94
100,7,2,665.09
100,1,2,435.4
100,20,3,826.83
