order_id,product_id,quantity,price
1,3,4,378.9
1,17,4,404.05
2,1,2,816.0
2,15,2,607.09
3,20,2,563.34
3,16,5,694.37
3,17,2,466.38
3,11,5,528.76
3,10,1,862.08
4,20,4,860.02
4,11,3,972.26
4,19,4,518.49
4,15,4,879.46
4,4,5,468.87
5,15,1,737.25
5,9,2,743.74
5,18,1,150.46
5,16,2,937.23
5,6,1,516.21
6,2,2,905.91
6,10,5,595.15
6,20,2,265.64
6,9,3,133.53
7,19,2,965.77
8,11,5,422.7
8,3,2,421.93
8,14,4,486.54
8,18,3,909.24
8,7,1,808.25
9,18,3,619.87
9,4,2,119.77
9,3,5,979.97
10,15,1,328.09
10,2,2,150.93
11,16,5,109.2
11,20,1,741.81
11,4,1,587.2
11,15,5,669.84
12,1,4,515.05
12,16,4,983.9
12,5,5,272.24
12,2,4,990.72
13,9,2,778.43
13,13,1,247.78
13,9,2,121.08
13,19,1,470.48
13,13,2,540.28
14,9,3,865.56
14,9,1,719.08
14,6,2,604.12
15,19,4,795.11
15,17,2,145.28
15,3,4,614.8
15,6,4,918.31
16,19,5,910.82
16,13,3,830.93
17,19,5,805.58
18,17,4,758.76
18,14,1,853.64
19,11,2,934.03
20,7,2,753.25
20,2,4,439.06
21,18,2,108.4
21,14,5,653.06
22,4,1,484.71
22,8,5,556.5
22,11,4,995.99
22,9,2,645.37
23,10,4,747.56
23,14,4,877.1
23,20,4,450.57
23,13,2,317.12
23,2,3,207.54
24,20,2,105.73
24,7,4,757.89
24,17,5,190.17
25,13,3,693.71
25,12,2,563.02
25,12,4,213.77
25,18,4,773.53
26,18,3,491.98
26,16,5,732.62
26,4,4,520.9
26,15,3,620.13
27,6,1,683.81
27,17,5,931.7
27,20,2,609.59
27,6,5,162.72
28,15,4,217.78
28,2,5,852.33
28,13,2,963.69
28,4,1,929.65
29,18,2,164.49
29,3,2,498.07
30,11,1,942.44
30,20,5,602.24
30,9,1,940.27
30,4,4,180.74
30,12,3,809.02
31,15,5,925.18
31,20,5,641.48
32,16,4,365.88
32,11,2,346.28
32,9,3,412.12
33,6,1,704.75
33,5,4,598.26
34,17,5,561.08
34,16,1,293.67
34,4,1,228.27
34,14,2,386.51
35,19,4,432.42
35,9,3,395.92
35,8,1,192.9
36,17,2,114.88
36,5,5,449.22
36,20,4,625.39
36,16,2,635.58
36,14,1,338.11
37,10,3,532.47
38,1,2,284.89
39,10,3,952.35
39,10,3,727.65
40,9,1,436.72
40,13,5,832.81
40,14,2,732.45
40,10,2,892.07
41,20,4,650.84
42,13,5,997.21
42,3,4,846.51
42,11,1,117.25
42,9,4,295.21
43,20,1,784.49
