order_id,product_id,quantity,price
1,10,5,301.19
1,20,2,408.11
1,14,4,997.92
1,16,2,401.49
1,7,1,512.62
2,16,3,955.29
2,15,3,414.2
2,8,3,385.49
2,19,1,548.51
3,1,2,313.69
3,20,1,272.81
3,2,5,124.2
4,6,2,115.97
4,8,4,246.44
5,13,3,529.55
5,3,1,495.88
5,19,5,958.22
6,12,4,124.3
6,18,1,233.89
6,17,4,321.31
7,15,1,248.19
7,8,1,780.43
8,17,3,249.52
8,13,3,599.19
9,3,5,874.1
9,5,1,166.81
9,17,1,342.84
9,15,5,871.7
9,9,1,150.96
10,2,3,496.91
10,20,2,663.9
10,8,1,646.23
10,10,1,615.61
10,12,3,582.4
11,5,1,631.56
11,1,5,300.7
12,3,3,464.22
12,8,2,999.24
12,3,5,397.75
12,15,4,510.78
12,17,2,607.68
13,13,1,116.7
13,7,4,936.42
13,11,5,659.17
13,16,5,356.57
14,20,3,980.19
14,11,2,437.76
15,6,3,437.42
15,7,5,180.72
15,7,2,916.47
15,8,4,401.3
15,12,5,646.83
16,4,4,828.79
16,12,4,491.57
16,7,3,900.32
16,9,2,400.91
16,17,2,215.71
17,20,4,764.87
17,13,5,431.75
17,14,3,285.52
17,11,2,220.69
18,4,4,123.26
18,20,3,283.74
18,15,4,305.9
18,9,4,978.65
18,9,5,197.39
19,14,3,846.52
20,20,4,478.85
20,2,4,565.83
20,17,5,272.45
20,20,4,397.2
20,16,4,865.79
21,20,3,838.64
21,5,5,105.07
21,6,1,377.77
22,4,2,760.76
22,11,3,620.5
23,4,5,887.5
23,20,1,356.61
24,7,4,976.44
24,5,1,307.62
24,11,1,532.77
24,4,5,922.6
25,11,4,343.11
25,15,2,327.87
25,15,3,717.25
26,2,3,613.8
26,20,5,447.47
26,5,5,137.49
26,3,3,234.46
26,19,4,195.17
27,15,5,126.33
27,5,4,977.82
27,6,2,503.5
28,5,2,345.22
28,3,5,159.41
28,2,4,395.57
28,1,5,237.99
29,7,3,551.61
29,7,2,327.97
29,6,4,634.26
29,2,5,339.37
29,1,4,865.79
30,18,3,388.18
30,16,4,218.19
30,8,5,214.14
30,17,5,757.51
31,13,2,423.44
31,13,2,412.7
31,5,3,604.11
31,8,4,399.89
32,12,2,145.16
32,12,4,101.12
32,16,3,708.5
32,6,1,248.9
32,7,1,488.0
33,2,1,164.93
33,17,4,190.5
33,4,5,278.85
34,11,3,183.64
34,11,1,209.23
34,5,2,807.49
34,15,5,108.27
35,14,4,802.73
36,13,5,992.05
36,7,2,984.41
36,17,2,324.23
36,20,2,573.8
36,18,1,390.25
37,12,4,220.53
37,17,3,485.87
37,17,5,301.55
37,16,3,999.92
38,16,4,452.66
38,17,1,579.49
38,2,3,754.34
39,4,5,398.47
39,13,4,729.13
40,10,5,689.85
41,9,2,302.13
41,5,5,966.31
41,16,1,494.35
42,7,2,208.49
43,16,3,405.57
44,20,5,315.85
44,15,3,346.18
44,5,1,914.66
44,6,3,427.06
45,17,3,257.76
45,14,2,610.03
45,15,1,548.2
46,13,5,654.37
46,3,1,721.76
46,10,3,990.54
46,16,2,452.69
46,16,4,527.21
47,15,4,946.72
