order_id,product_id,quantity,price
1,16,4,293.03
1,11,3,874.75
1,20,4,355.02
1,17,1,372.15
2,6,2,212.36
2,11,3,891.3
2,6,3,742.21
3,20,5,711.84
3,16,1,772.41
4,8,1,208.44
4,12,5,239.38
4,20,4,512.57
5,2,4,491.91
6,16,2,448.28
6,1,2,134.51
6,13,3,623.55
6,7,3,166.36
6,2,1,718.67
7,6,2,622.77
8,17,4,719.43
8,4,5,953.26
9,5,2,828.88
9,15,2,130.23
9,16,5,727.51
10,19,5,972.73
10,20,1,677.42
10,8,3,250.74
11,1,2,679.81
11,2,3,971.22
11,8,4,154.91
11,10,1,777.78
12,9,5,263.73
12,1,1,541.68
13,10,4,125.36
13,5,5,625.31
13,11,5,153.25
13,2,1,842.38
14,19,3,892.75
14,4,2,933.26
14,15,3,622.33
14,11,1,168.25
14,14,3,444.47
15,10,2,346.53
15,14,5,525.05
15,8,4,502.47
15,6,1,613.45
16,20,5,569.12
16,2,4,695.33
17,20,1,772.91
18,6,4,540.52
18,11,5,168.7
19,17,3,825.4
19,18,3,580.66
19,3,2,960.98
20,18,3,526.02
21,7,4,772.13
21,15,2,685.43
21,8,5,246.11
21,4,1,755.42
22,3,3,857.47
22,6,3,358.18
22,10,4,348.37
23,9,1,261.49
23,16,2,247.53
23,2,1,587.4
23,13,4,203.89
23,6,5,466.81
24,19,5,386.03
24,18,3,980.44
24,7,4,195.96
25,5,5,213.58
25,8,2,582.48
25,20,2,142.68
25,11,2,221.35
25,13,4,470.72
26,12,5,693.74
26,12,5,659.92
26,12,5,839.6
26,19,2,243.43
27,10,5,407.59
28,12,5,531.0
28,5,4,371.7
28,18,5,261.18
29,8,5,200.2
29,6,1,153.45
29,17,5,255.48
29,2,3,466.57
30,3,5,720.38
31,17,1,375.44
32,8,1,792.03
32,7,4,562.04
32,11,4,983.5
33,16,3,126.79
33,15,5,577.26
34,13,5,850.54
34,7,2,683.17
34,2,4,419.54
34,4,4,162.07
34,12,2,711.43
35,8,4,128.14
36,17,2,508.09
36,6,2,889.0
36,9,1,520.79
37,5,3,878.42
37,19,5,371.3
38,3,5,505.31
38,13,1,861.67
38,4,3,811.76
38,18,3,900.83
38,4,2,126.16
39,10,2,348.26
39,18,5,149.12
39,8,3,545.8
39,5,3,610.75
39,18,4,316.03
40,16,4,548.48
40,9,1,468.78
40,19,2,483.06
41,3,5,548.14
41,18,1,612.56
42,2,5,184.86
42,15,4,363.7
42,4,5,144.31
42,14,1,272.16
43,18,5,614.43
43,3,2,591.94
44,14,5,251.49
44,4,5,570.78
44,7,5,904.87
44,11,4,365.25
44,17,1,629.52
45,20,2,235.83
46,8,3,420.95
47,4,4,287.72
48,1,4,530.45
48,18,1,216.01
48,18,1,283.2
48,4,2,381.08
49,15,1,662.24
49,12,3,420.9
49,13,3,931.49
50,15,3,651.65
50,17,5,481.3
51,2,3,556.72
51,12,5,442.26
52,20,1,440.11
52,16,2,861.65
52,18,2,153.33
52,6,3,416.28
53,12,1,243.71
54,3,3,423.26
54,12,4,363.45
54,19,4,485.94
54,18,3,302.07
55,12,2,288.62
55,4,3,741.51
56,12,5,618.9
56,1,5,465.82
56,12,1,422.02
56,18,1,878.87
56,4,4,355.74
57,1,5,883.21
57,5,1,190.85
58,11,4,528.24
58,6,4,145.96
58,1,3,144.9
58,1,5,565.47
58,6,2,562.2
59,15,5,402.7
60,12,1,923.07
61,4,3,650.25
62,1,3,817.72
63,4,1,419.4
63,4,3,662.24
63,15,3,211.76
63,8,4,280.37
64,12,3,666.0
64,10,5,451.93
64,16,1,142.61
65,19,2,533.24
65,6,1,445.42
66,16,3,901.51
67,7,2,512.91
67,17,5,290.92
67,9,3,545.67
67,16,5,122.3
67,8,1,994.67
68,9,3,497.49
68,10,5,623.4
68,3,2,571.86
68,11,2,585.44
69,2,4,610.52
69,13,5,420.04
69,20,5,970.65
69,20,2,750.15
70,11,4,231.77
70,10,5,737.86
70,3,5,835.07
70,6,1,351.14
71,7,3,913.15
72,6,4,760.17
72,19,1,965.12
72,15,4,956.46
72,19,2,679.16
73,15,4,591.7
74,17,1,711.26
74,11,4,564.39
75,1,5,944.58
75,11,5,502.53
75,1,1,512.54
76,6,2,261.11
76,4,5,916.95
77,18,3,221.64
77,13,3,909.6
77,14,5,367.81
77,2,5,700.35
77,2,1,143.73
78,6,2,185.75
78,8,4,216.98
78,16,3,391.22
78,2,4,551.91
79,4,2,342.13
79,5,5,964.6
79,10,3,165.36
80,6,1,734.16
80,5,3,969.09
81,7,2,668.28
81,4,5,930.09
81,6,5,534.18
82,16,3,209.82
82,14,5,499.02
82,15,5,811.9
82,16,4,353.09
82,16,3,613.11
83,4,3,643.66
83,6,3,140.72
83,10,4,634.45
