order_id,product_id,quantity,price
1,4,2,777.62
1,18,1,847.6
1,6,3,276.36
2,8,5,819.32
2,16,2,526.57
2,17,4,629.83
2,19,3,113.86
3,1,4,700.28
3,2,4,549.93
3,5,4,697.06
3,2,2,369.5
4,11,5,664.1
4,12,1,395.33
4,6,1,640.29
4,16,3,759.34
5,17,1,652.69
5,9,4,380.87
5,1,3,338.63
5,9,5,578.78
6,17,2,394.62
6,14,4,157.08
6,2,2,821.29
6,2,4,754.95
7,8,4,884.62
7,20,3,712.19
7,18,2,290.57
8,9,4,564.12
8,19,2,640.5
9,6,3,478.14
10,9,2,602.51
10,6,5,346.33
10,19,1,680.51
10,11,3,302.37
10,10,4,787.66
11,13,4,396.33
11,10,4,891.27
11,4,3,486.07
11,10,5,975.04
12,5,4,885.98
12,16,3,888.72
12,16,4,534.18
12,6,5,179.47
13,8,2,247.12
13,18,2,276.05
13,13,4,934.74
13,2,5,609.13
14,4,2,669.13
15,19,3,485.07
15,7,1,581.22
16,6,1,287.96
17,8,3,429.64
18,16,5,440.51
18,17,4,764.75
18,18,4,424.84
18,14,5,687.28
19,20,2,432.41
19,17,2,310.14
19,9,5,841.64
20,12,1,984.97
20,9,3,805.1
20,12,2,666.54
21,11,3,754.85
21,7,1,546.0
21,15,1,300.36
21,14,4,159.85
22,11,3,236.1
22,9,4,711.92
23,4,2,744.32
23,8,2,139.41
23,10,4,837.27
24,6,5,574.87
24,1,1,558.96
24,12,3,619.97
25,4,2,242.65
25,1,1,771.65
26,12,3,615.13
26,15,5,536.8
26,11,2,219.1
26,7,4,918.73
26,4,1,954.42
27,2,4,489.6
27,11,4,933.93
28,17,1,247.05
29,12,5,735.04
30,6,1,540.34
31,11,1,687.7
32,6,4,487.8
32,13,5,841.41
32,10,1,439.36
32,2,5,329.23
33,16,4,646.47
34,13,4,281.95
34,16,1,828.47
34,13,2,565.89
35,14,5,524.27
35,9,5,308.53
35,8,5,869.8
35,3,4,401.67
35,13,5,510.19
36,6,4,432.19
36,19,3,646.4
36,5,5,355.14
37,2,3,745.51
37,2,4,635.18
37,8,2,936.0
37,14,5,985.88
38,19,2,350.51
38,18,1,159.82
38,7,1,948.8
38,2,5,342.96
39,12,1,100.01
39,5,1,779.77
40,7,5,111.54
40,8,4,633.44
40,14,1,898.52
40,8,2,613.87
40,4,5,815.49
41,3,4,415.02
41,1,3,681.67
42,5,1,498.64
42,14,3,297.19
42,20,3,206.15
42,19,4,542.98
43,11,1,319.53
43,12,5,840.28
44,6,5,165.41
44,4,2,235.19
45,2,2,389.5
45,19,3,485.88
45,10,3,266.48
46,1,5,671.66
46,3,5,914.44
46,7,2,156.32
46,9,3,162.17
46,1,5,241.09
47,4,3,545.1
47,19,3,514.74
48,19,4,946.62
48,18,3,255.6
48,17,1,851.96
49,7,5,596.55
49,20,2,448.75
49,1,1,396.37
49,11,5,294.37
49,2,4,341.62
50,5,2,197.47
50,5,3,870.12
50,9,1,683.49
50,18,5,356.4
50,3,5,759.68
51,8,5,861.97
51,1,4,116.46
52,20,5,673.97
52,4,1,524.63
52,16,4,497.15
52,10,5,719.23
52,9,1,924.52
53,10,4,127.65
54,8,5,544.31
54,15,2,838.62
54,4,5,233.68
54,8,3,898.13
54,12,1,812.82
55,15,3,691.18
55,8,3,871.24
55,13,5,736.45
55,6,1,128.63
56,3,3,188.82
57,3,1,636.17
58,12,1,646.66
58,20,5,850.95
58,11,4,792.67
58,20,3,820.27
58,16,5,514.85
59,3,2,158.72
59,2,5,776.74
59,9,2,641.28
60,4,3,590.52
61,10,5,757.2
62,10,2,452.79
63,13,3,551.2
63,17,5,192.09
63,2,3,674.2
63,10,4,168.44
64,10,5,683.62
65,8,1,559.64
65,18,5,406.92
66,14,4,258.02
67,4,4,726.34
67,5,2,292.81
67,20,5,462.66
67,12,1,629.77
68,1,1,491.75
68,4,2,154.46
68,17,1,636.56
68,11,3,295.36
68,11,2,286.93
69,12,5,713.92
69,1,4,568.33
