order_id,product_id,quantity,price
1,11,4,374.05
1,10,5,585.17
1,5,3,749.27
2,1,2,801.06
2,14,1,542.86
2,14,4,658.86
2,20,1,778.11
2,11,1,332.49
3,18,3,482.89
4,13,2,829.5
4,4,4,974.34
4,3,2,811.19
4,1,3,319.59
4,9,2,342.56
5,2,1,342.76
5,16,2,747.25
6,12,1,184.97
6,13,5,999.76
6,14,5,454.94
6,20,2,749.41
6,11,1,698.32
7,18,3,234.3
7,4,2,674.05
7,9,3,766.03
8,1,5,566.46
8,18,2,933.12
8,13,2,786.03
9,3,4,417.44
9,6,5,556.96
9,8,4,317.43
9,19,1,607.42
10,2,4,661.46
10,16,5,685.37
10,8,5,263.06
11,4,1,422.04
11,19,3,858.76
12,7,1,560.34
12,12,2,287.58
13,10,3,855.08
14,10,3,160.27
14,4,3,937.58
14,3,4,593.84
15,10,5,774.87
15,15,1,902.38
16,7,5,974.05
16,20,5,359.29
17,9,4,292.59
17,17,3,466.71
17,10,1,971.75
17,13,5,864.21
17,12,2,230.4
18,12,4,579.24
18,12,1,118.42
19,2,3,371.51
19,6,1,951.58
19,18,1,103.77
19,10,4,396.38
20,16,4,405.46
21,10,2,538.88
21,9,3,444.18
21,13,4,315.84
22,6,3,693.33
22,12,3,834.51
22,15,5,592.05
23,10,3,833.67
23,4,3,659.97
23,16,5,161.0
23,1,1,885.9
23,1,3,818.28
24,4,4,127.18
24,4,3,813.86
24,17,2,626.0
24,18,2,386.14
25,17,4,623.82
25,2,2,153.81
25,1,2,402.38
25,17,5,340.98
26,20,4,152.37
27,5,1,517.67
27,6,3,563.13
28,5,4,790.18
28,16,2,775.17
28,10,1,256.54
28,4,4,452.3
29,3,3,836.41
29,13,3,560.18
29,20,2,328.96
30,7,4,319.53
30,15,2,592.77
30,10,1,628.66
31,13,4,224.25
31,7,4,484.73
31,13,2,250.05
32,7,4,722.7
32,19,1,766.8
33,5,2,400.92
33,12,3,375.52
33,17,3,954.44
33,19,2,919.74
33,18,5,197.52
34,14,4,475.51
35,12,4,681.42
35,7,4,112.19
35,1,3,324.95
35,9,5,699.91
35,9,5,570.19
36,13,1,241.45
37,3,5,755.45
37,3,3,752.35
37,15,5,980.32
38,15,4,224.68
38,17,4,710.81
39,8,1,552.63
39,3,4,266.67
39,18,2,298.42
39,5,2,669.45
39,7,4,632.16
40,2,4,292.07
40,5,4,998.07
41,1,1,961.86
41,8,4,823.03
41,10,4,728.48
41,15,3,967.75
42,20,1,927.6
42,1,5,836.73
42,3,5,754.93
42,4,1,137.61
42,13,1,904.34
43,2,5,888.62
44,13,5,140.74
44,20,3,467.01
44,2,2,182.63
44,12,5,505.9
44,17,1,688.37
45,3,3,347.41
45,16,3,531.25
45,6,3,370.55
45,20,4,721.74
46,14,5,712.84
46,16,1,404.47
46,14,1,981.03
46,20,2,904.63
46,4,5,302.71
47,13,4,118.81
47,7,5,229.66
47,9,1,772.24
48,11,3,764.29
48,1,1,457.57
48,9,4,229.09
49,6,4,862.11
49,10,4,753.12
49,14,5,506.98
49,6,4,359.8
49,19,2,861.11
50,14,4,941.53
