order_id,product_id,quantity,price
1,17,4,753.4
1,12,3,270.49
2,10,2,319.02
3,6,3,169.23
3,1,4,207.64
3,2,1,838.8
3,8,4,621.55
3,8,3,536.22
4,3,3,163.28
4,8,3,679.05
4,1,5,504.57
4,19,1,226.76
5,14,4,983.17
6,6,5,972.51
6,7,5,773.8
7,3,4,754.5
7,12,1,991.32
7,2,3,477.69
7,4,2,790.41
7,9,3,779.8
8,8,4,890.06
8,6,2,500.0
8,15,1,261.12
9,2,2,438.51
10,13,5,509.25
11,6,1,321.01
11,9,2,741.64
12,7,2,115.34
13,8,5,649.96
13,4,1,522.14
14,12,3,280.47
14,2,1,647.32
14,8,1,393.66
14,1,1,126.48
14,13,3,444.92
15,17,5,284.31
15,1,4,523.39
15,11,1,666.01
15,13,2,426.01
15,13,3,534.35
16,8,3,567.45
16,1,2,970.09
16,10,2,559.71
16,13,1,317.11
17,13,3,427.03
17,1,2,488.3
17,14,1,810.32
18,15,3,629.6
18,3,2,643.58
18,15,4,789.41
18,20,2,658.09
18,19,4,843.86
19,4,2,445.62
19,2,2,943.76
19,12,5,957.51
19,3,3,187.83
20,5,2,718.62
20,7,2,560.03
21,18,1,500.28
22,8,5,437.36
23,13,2,804.31
23,6,4,358.2
23,3,4,307.07
23,8,2,186.21
24,16,2,134.89
24,6,4,376.11
25,12,3,392.68
25,17,5,592.03
26,3,4,200.06
26,8,2,889.69
26,13,5,809.18
27,20,1,566.05
28,4,3,188.41
28,15,4,496.52
29,8,1,790.69
29,6,4,912.86
29,18,1,251.68
29,7,4,442.18
30,9,3,937.47
30,4,4,563.46
30,17,1,582.8
31,11,5,498.62
31,6,4,219.11
31,7,3,442.71
32,19,1,389.08
32,14,4,382.06
32,4,3,543.45
32,9,5,946.07
33,9,2,999.63
33,3,4,533.26
33,8,2,239.25
33,2,2,438.9
34,20,3,467.0
34,4,1,142.84
35,3,2,751.41
35,20,1,716.15
35,10,1,846.98
35,6,3,138.38
36,5,5,989.16
36,10,3,841.27
36,17,4,997.71
36,16,2,764.79
36,10,5,634.46
37,14,3,982.02
37,3,4,675.01
37,14,1,628.29
37,11,4,199.79
38,9,3,874.49
38,2,4,568.96
39,14,2,187.84
39,5,4,504.49
40,3,3,136.79
40,19,1,431.8
40,4,4,394.15
40,20,5,423.57
40,2,2,218.89
41,5,3,517.46
41,14,4,696.71
41,19,5,860.07
41,18,3,381.68
42,12,5,477.0
42,3,3,747.34
42,14,3,974.34
43,20,1,952.12
43,1,2,138.75
43,12,5,275.86
43,18,1,990.35
43,11,3,413.73
44,13,5,691.72
44,2,5,885.28
44,11,5,677.43
45,8,1,677.94
45,14,1,595.07
46,10,5,283.44
46,20,3,220.1
46,1,4,714.68
46,18,5,582.44
46,17,3,327.2
47,17,3,926.4
47,16,1,247.31
47,15,4,111.49
47,11,3,797.52
47,18,1,401.06
48,11,2,548.41
48,18,1,143.38
48,13,1,150.28
48,13,1,777.45
49,4,1,806.13
49,1,4,187.49
50,16,4,170.24
50,5,4,971.75
50,3,2,679.03
50,12,4,818.06
50,2,4,304.47
51,7,4,131.47
51,17,4,349.11
52,19,2,121.84
52,8,3,266.35
53,10,3,423.42
53,6,4,248.86
53,8,5,107.16
54,5,1,956.94
54,14,5,528.78
54,15,3,140.31
55,10,4,185.71
55,17,1,417.98
55,6,1,256.28
55,13,4,852.79
56,11,2,884.32
56,7,2,307.29
56,13,3,878.11
56,20,2,394.77
56,5,2,866.29
57,4,2,385.57
57,13,1,909.18
58,13,4,551.74
59,1,1,760.23
60,5,4,703.59
60,12,4,540.46
61,16,1,155.94
61,17,2,610.09
61,13,3,984.0
61,8,5,402.26
61,8,3,331.61
62,7,5,434.39
62,9,3,980.25
62,11,3,394.8
63,9,2,846.64
63,19,1,304.07
64,14,4,104.12
64,11,1,231.28
64,1,1,330.24
64,10,1,440.16
64,16,4,825.63
65,2,1,259.26
66,19,2,740.31
66,4,5,323.35
66,7,1,251.36
66,3,5,451.56
66,6,4,229.35
67,13,1,650.32
67,15,2,462.48
67,8,4,101.12
67,16,2,685.79
68,19,3,334.05
68,5,1,859.34
68,9,3,312.24
69,12,5,119.93
70,10,2,974.65
71,5,4,854.24
72,4,3,305.64
72,6,3,965.39
73,11,5,149.91
73,19,1,266.69
73,2,4,556.51
73,8,4,792.88
73,20,5,540.13
74,3,5,327.91
74,3,1,128.22
74,18,5,142.01
75,11,3,629.01
75,12,2,896.26
76,3,5,365.31
76,16,1,607.62
77,13,5,115.54
77,3,2,884.02
77,1,4,636.23
77,15,4,846.87
77,13,1,194.51
78,5,2,562.85
78,18,5,801.04
78,10,5,611.16
78,10,4,748.21
78,14,2,983.17
79,6,3,710.0
79,4,5,787.45
79,15,4,744.88
79,3,5,114.43
80,5,1,496.13
80,10,5,801.77
80,18,3,518.58
80,8,5,180.49
81,1,4,157.12
81,5,4,991.78
82,19,5,797.05
82,11,5,926.24
82,3,1,752.92
82,3,3,706.19
82,2,4,439.12
83,7,4,336.11
84,1,4,556.93
84,12,2,715.72
84,5,2,407.79
84,2,1,328.29
85,12,2,230.04
85,4,2,865.93
86,1,5,285.68
86,3,4,109.84
86,2,2,868.51
86,12,3,937.92
86,14,1,137.81
87,20,2,720.67
87,16,2,188.14
87,7,4,415.22
87,14,1,303.03
88,18,5,827.78
88,15,1,414.93
89,12,2,265.71
89,12,3,378.94
89,17,3,944.1
89,12,5,438.99
89,14,5,755.36
90,11,5,833.62
90,5,4,255.54
90,18,4,692.56
90,15,3,155.76
90,15,1,223.79
91,12,2,655.16
92,13,4,514.63
93,4,4,729.17
94,6,2,584.32
94,15,4,880.43
95,2,4,733.61
95,6,4,571.32
95,8,1,704.73
95,4,4,240.19
95,4,3,542.9
96,6,5,246.34
96,18,5,938.22
97,2,1,449.81
97,4,2,575.66
97,9,2,328.51
97,14,3,198.22
97,2,3,313.49
98,8,2,864.77
99,4,2,332.57
99,13,4,341.37
99,16,1,262.9
100,18,5,156.14
