order_id,product_id,quantity,price
1,17,3,461.94
1,10,5,466.45
1,17,1,888.17
2,5,3,679.32
3,10,4,541.9
3,7,2,662.47
3,16,1,136.02
4,10,4,261.6
4,20,5,219.84
4,2,5,696.57
5,3,4,538.94
5,12,4,807.02
6,3,5,139.54
6,9,1,720.38
7,12,3,626.77
7,1,2,193.09
7,1,2,237.44
7,15,3,531.31
8,10,4,717.26
9,11,4,511.85
9,1,5,686.2
10,8,3,537.22
10,1,4,332.58
10,4,3,240.84
10,5,3,768.04
11,11,2,630.02
11,15,2,554.89
11,15,3,928.39
11,9,2,369.01
11,7,2,388.39
12,16,1,767.12
12,4,2,650.66
12,15,1,825.85
12,3,1,535.76
13,7,4,818.88
13,19,2,106.7
13,3,5,967.86
13,11,1,839.95
14,19,1,913.42
14,19,2,932.83
15,17,4,521.7
15,14,4,563.47
15,11,1,681.79
15,9,2,224.07
16,1,1,641.38
16,7,5,325.21
16,7,5,739.62
17,17,5,897.43
17,15,2,669.69
18,14,2,289.74
18,16,3,261.52
18,10,4,140.17
18,19,2,960.12
18,6,3,895.42
19,8,5,783.7
19,5,4,595.93
19,9,3,992.61
19,14,3,136.76
20,1,3,832.26
20,12,4,425.98
21,13,4,615.04
22,9,4,482.5
22,5,4,475.81
23,6,1,927.37
23,19,2,217.77
24,7,1,704.57
24,4,4,107.2
25,3,5,851.02
25,18,2,249.83
26,13,4,358.76
27,5,4,550.59
27,9,3,471.61
28,18,3,953.18
28,8,1,445.38
28,2,5,514.27
29,16,3,343.76
29,9,3,656.67
29,18,5,543.84
30,15,2,615.43
30,19,4,537.04
30,16,2,220.2
30,5,3,846.1
31,15,2,566.89
31,16,2,577.53
32,6,1,130.05
32,17,5,415.5
32,14,5,597.83
32,16,3,605.19
33,3,2,843.18
34,17,2,213.39
34,10,5,509.67
34,6,1,247.49
35,8,1,556.29
35,3,2,866.48
35,5,5,144.21
35,7,3,730.56
36,11,1,849.36
36,13,3,344.63
36,4,1,880.11
36,2,1,446.56
37,13,3,575.65
38,17,3,415.11
38,9,5,823.2
38,6,5,640.88
39,17,1,839.45
39,8,2,529.45
40,3,2,986.45
41,2,5,118.64
41,19,2,550.93
41,11,3,853.76
42,14,3,243.78
42,19,3,510.55
42,15,2,239.09
42,7,2,348.49
43,13,2,220.47
44,10,4,163.01
44,1,5,868.87
45,10,5,207.97
46,12,3,966.28
46,3,3,764.03
46,2,5,413.02
46,18,3,239.94
46,17,1,667.92
47,13,4,786.72
47,3,4,769.54
47,19,3,411.48
48,19,3,963.69
48,14,5,848.9
49,20,1,231.66
49,18,4,627.39
49,5,4,640.65
50,10,4,796.62
50,10,5,244.59
50,17,4,114.17
50,19,4,581.97
50,7,4,187.94
51,5,4,181.05
52,1,3,863.22
52,7,4,111.53
52,11,4,133.03
53,3,5,615.53
54,16,5,936.14
54,15,2,498.24
55,8,4,503.25
55,16,3,295.07
55,8,4,175.96
55,10,1,251.06
55,20,2,241.52
56,9,4,265.56
56,18,3,424.22
56,11,3,697.29
56,5,1,452.79
56,5,2,891.43
57,9,5,750.82
58,19,4,358.39
58,19,2,584.46
58,2,3,830.37
58,2,3,321.71
58,8,3,626.76
59,13,2,432.17
60,5,3,888.87
60,7,1,548.45
60,8,2,911.72
60,16,3,394.59
60,16,1,119.01
61,10,2,642.62
61,13,2,844.38
61,6,1,915.44
61,4,4,793.95
62,10,3,305.0
62,3,2,253.92
63,6,1,239.8
63,9,5,270.17
63,17,1,746.73
64,8,1,933.03
64,2,2,926.83
64,10,3,828.38
64,10,2,573.92
64,1,3,379.32
65,9,3,604.44
65,15,2,930.28
65,12,1,208.91
66,3,2,349.3
66,5,4,698.21
66,13,4,709.86
67,20,4,204.34
67,18,1,726.87
67,11,2,631.16
67,13,3,126.79
67,20,5,183.42
68,9,4,964.27
68,10,2,191.91
68,16,3,319.94
68,13,3,915.07
69,20,3,128.4
69,5,4,124.44
70,15,3,560.58
71,20,2,480.42
71,15,1,765.1
72,9,2,501.02
72,18,3,694.15
72,13,1,996.92
72,15,5,196.6
73,11,1,730.59
73,9,4,968.58
73,4,1,519.46
73,20,4,862.18
74,14,4,913.38
74,4,2,480.83
74,9,1,140.14
74,4,5,795.54
75,19,4,105.68
75,7,3,446.34
75,13,1,866.12
75,15,2,399.92
75,14,2,324.59
76,12,2,200.27
76,6,4,172.47
76,10,2,984.65
76,11,2,623.08
76,1,5,809.99
77,6,5,585.36
77,3,1,953.73
77,9,3,907.01
78,4,5,960.28
78,19,1,116.24
78,13,2,310.43
78,12,2,412.81
78,12,4,511.37
79,5,5,785.62
79,3,1,105.19
79,17,5,283.91
79,19,5,788.22
80,2,3,300.99
80,4,5,414.17
80,20,5,782.26
80,20,1,485.73
81,16,3,182.46
82,17,4,211.17
82,7,1,523.47
82,15,3,651.79
82,6,4,429.6
83,1,3,980.51
83,18,3,808.67
83,10,3,897.05
83,18,1,385.56
84,15,5,423.66
85,2,3,865.02
85,4,2,359.58
85,7,3,426.85
86,20,3,471.56
87,17,3,814.67
87,16,2,425.37
87,8,1,622.0
88,4,5,228.15
88,15,2,160.45
88,16,5,785.33
88,11,2,354.16
89,13,5,654.2
89,1,1,267.59
89,12,5,406.2
89,10,4,386.99
89,15,3,634.97
90,20,5,945.13
91,11,1,163.18
91,7,3,331.32
92,20,1,691.35
92,3,5,376.48
92,18,1,111.53
92,15,1,352.96
93,10,2,453.08
93,2,2,560.24
93,3,1,502.06
94,17,3,242.99
94,11,1,735.54
94,14,2,356.56
94,5,2,932.27
94,12,1,827.19
95,10,3,225.08
95,16,5,765.32
95,17,5,131.86
95,17,2,981.67
96,5,4,854.34
96,17,2,544.45
96,2,2,693.72
96,13,3,760.27
96,3,1,318.2
97,10,2,606.95
97,15,2,586.93
97,9,1,679.71
98,2,3,590.8
99,18,2,998.58
99,10,3,697.27
99,19,3,143.81
99,16,1,529.7
99,8,1,300.56
100,1,1,358.38
100,18,3,499.34
