order_id,product_id,quantity,price
1,6,3,378.83
1,8,4,958.08
1,13,2,742.74
2,15,1,130.05
2,16,1,667.47
2,3,4,794.88
3,15,4,654.53
3,13,4,957.64
3,11,4,623.48
3,16,3,871.87
3,17,2,141.94
4,9,5,713.63
4,15,2,305.83
4,14,5,978.67
5,13,5,175.0
5,8,2,602.39
5,19,4,136.77
5,3,1,257.44
6,12,3,964.63
7,2,2,152.65
7,20,2,274.5
7,15,4,132.69
7,7,1,617.09
7,14,5,173.24
8,1,3,596.51
9,20,3,628.91
9,13,4,875.3
9,2,3,221.82
9,20,4,810.14
10,9,4,322.1
10,9,2,867.46
11,13,4,874.51
11,20,4,556.44
12,15,5,713.13
12,5,1,457.23
12,3,3,222.4
12,16,4,348.27
13,12,5,424.45
13,15,4,601.88
14,12,2,897.51
14,13,2,170.58
15,8,4,697.73
15,7,1,898.02
15,15,3,684.04
16,18,5,259.85
17,2,2,642.99
17,2,1,331.09
18,11,1,166.68
19,10,2,372.71
19,9,1,790.83
19,12,2,542.87
19,9,1,287.14
19,9,1,698.14
20,19,1,716.44
20,3,2,256.8
20,1,2,288.2
21,14,1,142.23
21,5,2,107.54
21,17,4,789.24
21,10,1,577.59
21,11,4,846.35
22,7,4,946.83
23,20,2,829.66
23,1,3,651.79
23,8,5,628.15
24,19,3,345.16
24,1,2,807.38
24,5,3,777.72
25,11,3,963.41
25,3,2,309.94
25,19,3,517.12
25,14,1,635.12
25,14,3,433.0
26,9,4,135.35
26,9,5,531.15
26,2,3,575.64
26,15,1,141.71
26,8,1,219.54
27,7,5,759.98
27,12,3,372.66
27,12,2,622.77
27,16,3,659.95
27,2,4,226.67
28,16,3,419.4
29,19,1,858.89
30,4,3,844.33
30,14,1,573.61
31,18,1,424.08
32,1,3,568.79
32,18,1,789.44
33,9,5,380.82
33,9,4,181.85
33,18,1,809.49
33,4,4,660.81
34,1,5,406.05
34,20,5,112.7
34,15,1,400.18
34,1,2,433.92
34,4,1,606.81
35,3,4,943.94
35,3,3,952.85
36,5,3,865.47
36,10,2,907.17
36,18,4,147.63
37,4,1,561.66
37,9,2,648.64
37,15,1,990.3
38,16,5,282.72
38,14,3,364.48
38,1,3,776.05
38,5,2,347.72
39,7,4,670.14
39,17,5,423.99
39,5,1,401.94
39,18,4,219.77
39,16,1,890.17
40,2,5,692.97
40,13,3,750.53
40,9,5,970.78
40,18,1,755.94
41,10,3,635.94
41,14,4,651.51
41,6,2,736.69
42,10,1,546.17
42,3,1,952.33
42,2,1,987.69
42,5,4,666.78
42,18,5,971.15
43,17,1,993.95
43,11,3,379.51
43,17,3,262.1
43,18,5,508.76
43,15,3,677.51
44,20,4,354.62
44,6,3,770.52
45,2,1,193.75
45,14,4,506.58
45,6,1,382.73
46,7,4,275.93
46,3,2,552.54
46,9,4,149.17
46,14,3,607.13
47,13,3,256.09
48,10,5,723.7
48,7,2,458.78
48,17,5,603.62
48,6,5,588.85
48,18,5,530.23
49,9,1,595.61
50,3,4,934.14
51,12,5,326.83
52,16,3,485.12
53,5,5,379.55
53,19,4,874.27
53,19,2,969.6
54,9,3,996.73
54,16,5,362.1
55,4,3,545.56
56,8,2,306.2
56,7,3,890.59
56,13,5,516.09
56,3,1,614.89
57,16,2,160.43
57,20,4,520.62
57,11,1,544.64
57,9,4,620.61
57,4,4,521.82
58,8,2,979.05
58,13,2,851.16
58,11,4,493.79
58,6,1,828.09
59,12,3,844.87
59,20,1,553.68
59,20,5,784.95
59,15,3,719.93
59,16,2,388.42
60,3,3,449.29
60,1,2,347.86
60,16,5,955.55
60,12,5,853.6
60,9,4,743.28
61,6,1,387.12
61,11,3,480.74
62,1,1,685.88
62,20,5,471.39
62,13,2,763.33
62,6,1,863.08
62,16,2,877.61
63,12,5,183.31
63,15,1,769.22
63,5,5,575.36
64,10,1,900.23
64,19,2,349.27
64,8,2,523.15
65,4,3,251.69
65,8,4,408.74
65,7,1,514.41
65,2,3,283.99
66,19,5,329.73
67,13,3,699.76
67,12,3,754.74
67,13,1,892.36
67,10,3,175.27
67,9,5,951.06
68,14,4,998.76
68,4,4,505.0
69,6,5,136.28
69,4,3,523.56
69,11,4,610.04
70,8,5,795.65
70,11,3,417.43
70,17,5,780.33
71,13,1,582.96
72,2,1,522.53
72,12,3,249.38
73,7,3,186.84
73,16,1,462.17
74,6,5,993.73
74,20,5,327.75
75,13,1,487.51
75,2,1,542.88
76,9,4,812.5
76,16,3,320.97
76,4,5,995.27
76,10,1,225.38
77,14,4,680.59
77,1,2,987.06
77,20,2,866.77
77,7,4,472.01
78,6,3,192.92
78,20,2,119.29
78,6,4,201.86
78,12,4,813.12
78,17,5,279.02
79,18,2,894.94
79,9,2,727.65
79,9,2,982.51
80,16,5,976.63
80,11,5,402.49
80,13,3,490.83
80,16,4,503.82
81,18,2,724.64
81,6,2,526.18
81,6,1,670.63
82,17,1,708.38
83,1,2,574.51
83,16,1,323.11
83,14,5,125.43
83,17,3,610.56
83,9,3,545.38
84,4,1,962.01
84,5,3,438.64
84,15,2,998.83
84,14,3,888.68
84,14,2,683.78
85,15,1,421.45
85,17,1,601.05
85,11,5,385.92
85,17,3,619.14
85,6,4,439.32
86,4,4,478.89
86,6,5,809.11
86,1,2,977.16
86,12,4,932.82
87,4,2,565.22
87,6,3,503.71
87,15,5,226.21
87,13,1,286.49
88,14,3,268.8
88,18,4,959.23
88,7,5,480.69
88,6,1,681.75
88,3,1,775.38
89,16,5,250.44
89,20,5,642.04
89,11,2,242.65
89,13,3,162.22
90,4,5,281.38
91,20,3,846.54
91,18,1,685.28
92,2,2,465.9
92,5,1,253.84
93,11,4,160.68
94,20,2,982.05
94,14,2,151.7
94,5,1,806.29
94,12,2,592.18
95,4,3,698.47
95,4,4,334.4
96,7,2,149.79
96,16,5,894.08
97,12,1,427.82
97,5,5,986.15
98,11,4,547.29
98,5,4,220.0
99,3,1,775.91
99,5,4,536.66
99,5,5,884.69
99,14,3,359.89
100,15,1,192.41
