order_id,product_id,quantity,price
1,14,3,329.13
1,15,2,408.08
1,8,3,194.02
2,15,3,131.06
2,8,4,266.41
2,19,3,978.2
2,14,5,189.36
3,5,3,806.27
4,7,1,165.08
4,15,5,489.19
4,2,5,253.86
4,2,1,616.76
4,12,4,540.3
5,20,1,769.35
5,19,2,642.35
5,3,3,484.21
5,13,4,344.57
6,9,5,545.81
6,1,5,784.8
7,19,3,990.81
8,13,1,428.58
8,18,3,751.91
9,8,3,351.93
9,1,2,756.16
9,18,4,565.32
9,1,3,711.22
9,8,2,159.73
10,20,2,197.68
10,18,1,263.19
11,17,2,793.93
11,4,2,798.16
11,7,5,883.19
11,10,3,863.41
12,17,1,274.12
12,6,3,807.16
12,7,3,135.26
12,16,3,869.77
12,9,1,598.72
13,13,3,327.31
13,17,3,480.33
13,17,4,533.1
13,18,5,251.16
13,18,5,821.05
14,1,1,685.37
14,15,2,639.25
14,5,2,266.86
14,9,2,593.69
15,11,2,543.65
15,10,3,353.35
15,15,1,748.11
15,13,4,986.04
16,17,2,768.9
17,3,4,909.96
18,9,5,237.28
19,13,1,813.56
19,3,5,326.5
19,15,3,511.65
19,5,5,569.98
19,15,4,248.1
20,13,4,211.84
20,9,2,945.8
20,16,4,927.89
21,9,4,835.3
21,18,2,424.36
21,4,1,707.89
22,2,4,568.79
22,16,4,702.45
23,1,1,941.88
23,15,4,194.69
23,10,3,720.02
24,17,1,950.73
24,17,3,763.57
24,1,3,808.95
24,19,3,355.0
25,13,1,404.85
25,1,1,895.73
25,8,2,965.92
25,9,4,998.98
26,2,3,802.11
26,17,1,509.38
27,13,3,404.95
27,13,4,865.93
28,10,5,550.03
29,14,4,591.59
29,14,4,527.6
29,18,1,644.48
30,20,3,679.31
31,7,4,163.44
32,19,3,962.05
33,12,5,612.98
33,20,4,832.38
33,8,2,484.86
33,4,2,113.7
33,16,4,739.8
34,17,3,704.62
34,8,2,714.43
34,17,4,332.74
34,19,2,238.12
34,8,4,116.44
35,1,1,121.25
35,7,1,272.28
36,8,3,439.78
36,2,3,768.86
36,1,3,141.32
37,9,2,754.22
38,2,4,271.14
38,10,1,696.54
38,12,4,108.13
38,12,3,335.99
39,17,4,192.71
40,1,5,376.44
40,13,5,169.06
40,12,2,737.42
40,4,1,281.97
40,20,1,910.92
41,20,3,558.82
41,4,2,994.13
41,17,5,774.39
42,4,4,874.71
42,13,1,193.12
42,2,1,149.09
43,9,1,955.15
43,20,3,308.93
