order_id,product_id,quantity,price
1,19,4,566.41
1,14,4,600.01
1,3,5,211.41
2,18,2,216.08
2,7,2,832.21
2,2,2,948.38
2,6,4,197.22
2,1,1,466.14
3,13,5,110.04
3,13,1,635.97
3,17,3,972.2
4,6,3,840.38
4,4,3,238.23
4,7,1,435.08
5,12,2,604.24
6,3,1,183.14
6,7,5,502.36
7,9,1,860.48
7,8,4,470.62
7,11,2,814.3
8,19,5,801.99
8,9,3,662.43
8,12,1,254.72
8,15,1,651.54
9,10,2,867.48
10,20,3,211.05
10,5,3,385.59
10,16,1,491.56
10,18,2,851.43
11,3,3,980.0
11,19,3,449.28
11,17,2,607.5
11,10,2,819.03
12,14,1,235.73
12,18,4,637.21
13,3,2,427.84
13,12,5,102.47
14,1,1,650.52
14,12,1,924.4
14,2,2,670.39
14,19,5,727.72
15,4,2,678.98
16,2,1,948.8
16,13,2,149.64
16,4,1,879.61
17,20,1,984.19
17,16,3,430.15
17,14,3,186.22
17,17,2,858.34
17,4,2,221.32
18,10,3,925.51
19,17,1,824.75
19,20,5,960.23
19,12,4,794.58
20,1,1,688.86
20,13,5,888.33
21,19,3,616.85
22,12,5,559.8
22,7,1,915.24
22,11,3,410.13
22,13,5,921.84
23,14,1,423.75
23,18,5,489.28
23,11,1,545.13
23,1,4,460.43
23,4,4,487.51
24,7,5,662.47
24,7,2,384.41
25,13,4,363.5
25,6,2,725.8
25,9,4,359.06
26,3,2,788.91
26,6,5,763.43
27,20,4,523.18
27,6,5,989.68
27,4,5,732.63
28,5,4,146.23
29,4,3,944.6
29,12,4,249.35
30,15,2,743.48
30,7,2,905.11
31,10,5,901.61
32,19,3,188.19
32,14,5,286.63
32,15,2,792.1
32,19,5,737.93
33,8,4,228.99
33,8,2,158.24
33,14,2,212.39
33,13,3,427.07
34,4,5,329.91
34,16,3,358.41
34,4,3,194.01
35,8,4,393.0
35,3,2,980.89
35,9,2,422.2
36,5,1,967.41
36,1,2,817.11
36,9,1,184.37
36,19,3,811.01
36,10,4,898.87
37,14,5,444.17
38,18,4,851.4
38,2,4,867.23
38,10,3,485.87
38,5,5,828.0
39,16,1,835.31
39,1,4,193.48
39,13,3,963.14
39,3,1,310.78
39,15,4,632.02
40,19,3,462.51
40,6,5,260.37
40,2,4,889.73
41,11,1,727.13
41,16,5,677.0
42,14,2,233.22
43,19,4,786.34
43,13,5,726.46
43,11,5,543.97
43,13,3,684.27
43,2,3,187.61
44,14,5,779.33
45,14,1,940.88
46,1,5,679.95
47,19,1,368.81
47,6,2,372.99
47,7,4,526.97
48,3,2,483.16
49,6,5,521.96
49,16,1,702.45
49,2,5,382.57
50,3,1,633.61
50,1,3,211.45
50,9,5,777.11
51,15,3,960.1
51,5,3,595.44
52,15,2,782.38
52,10,3,787.33
52,13,2,898.02
52,20,2,600.22
52,17,3,820.32
53,1,5,215.06
53,20,3,242.17
53,7,3,678.14
54,7,3,192.04
55,5,1,630.49
56,5,3,933.44
56,2,5,411.61
56,16,3,675.97
57,9,2,320.91
57,18,1,334.06
57,7,3,477.06
57,4,1,656.36
58,5,3,271.21
59,10,3,606.43
59,19,1,640.02
60,9,4,805.59
60,14,3,844.87
60,20,3,461.74
60,5,5,743.89
60,8,5,938.09
61,19,2,425.66
61,20,1,920.37
61,12,1,837.57
62,18,4,775.13
62,15,2,803.03
62,19,5,801.05
62,1,1,289.75
62,19,4,446.39
63,13,2,766.84
63,11,2,992.75
63,13,5,823.28
63,11,1,220.95
64,16,1,429.17
65,2,1,131.14
65,20,5,106.51
66,2,4,471.39
66,15,1,880.51
66,16,3,906.74
67,2,3,336.22
68,3,2,752.66
68,6,5,624.18
68,15,5,838.84
68,5,1,553.03
68,20,5,971.09
69,18,3,693.88
69,3,5,600.88
69,4,5,788.69
70,2,1,191.48
70,8,2,608.67
70,12,3,437.71
70,17,1,274.82
71,13,2,797.52
71,3,1,256.73
71,11,5,143.99
72,20,1,485.77
73,1,1,416.98
73,8,4,154.14
73,17,4,271.0
73,7,1,883.4
74,16,4,825.83
74,15,4,678.59
74,10,1,733.2
74,20,4,422.13
74,16,2,453.18
75,6,1,205.91
76,3,4,297.71
76,17,2,182.29
76,18,5,951.74
76,12,5,518.86
76,20,2,346.18
77,20,3,492.48
77,18,4,495.29
78,7,2,824.24
78,19,3,176.79
78,18,2,726.14
78,9,1,235.93
79,18,4,546.86
79,4,5,200.73
79,16,3,718.72
80,16,1,980.83
80,1,1,380.71
80,2,4,270.14
81,19,5,795.46
82,5,5,888.91
82,15,4,724.6
82,14,1,224.82
82,13,3,907.08
82,8,5,991.36
83,10,1,307.25
83,1,4,433.89
83,13,2,462.56
83,8,3,486.01
83,12,5,107.87
84,4,2,204.25
84,5,1,840.38
85,9,5,814.36
85,9,2,331.89
85,17,2,509.55
86,8,4,884.94
86,5,2,880.09
87,15,5,267.86
87,17,2,903.52
87,5,1,317.06
87,16,5,174.29
87,9,2,482.25
88,3,2,160.69
89,4,4,361.99
89,3,1,499.42
90,11,1,840.65
90,19,4,960.03
91,5,5,397.05
91,2,1,989.12
91,6,3,632.31
92,15,3,700.54
92,1,2,986.17
92,15,3,918.53
92,15,5,236.71
93,13,3,149.53
94,19,5,626.34
94,16,1,199.39
94,7,2,786.1
94,3,2,603.38
94,13,5,883.01
95,2,3,114.67
95,8,2,277.11
95,11,3,899.56
96,16,4,213.04
96,13,1,328.36
96,17,4,200.03
96,18,1,456.85
97,12,3,444.73
97,20,3,910.82
98,17,3,337.92
98,20,3,251.54
98,3,3,452.55
98,1,4,489.65
99,10,4,810.56
99,9,1,531.97
99,11,2,816.34
99,12,4,616.93
100,3,4,862.58
